Points_0,Points_1,Points_2,h
2.089499969e+02,2.513999939e+02,0.000000000e+00,1.490462496e-02
2.091000061e+02,2.513999939e+02,0.000000000e+00,1.490462496e-02
2.092500000e+02,2.513999939e+02,0.000000000e+00,1.490462496e-02
2.093999939e+02,2.513999939e+02,0.000000000e+00,9.350651216e-03
2.095500031e+02,2.513999939e+02,0.000000000e+00,9.350651216e-03
2.096999969e+02,2.513999939e+02,0.000000000e+00,9.350651216e-03
2.098500061e+02,2.513999939e+02,0.000000000e+00,9.350651216e-03
2.100000000e+02,2.513999939e+02,0.000000000e+00,9.350651216e-03
1.800000000e+02,2.515500031e+02,0.000000000e+00,3.644703047e-05
1.801499939e+02,2.515500031e+02,0.000000000e+00,1.236297987e-04
1.803000031e+02,2.515500031e+02,0.000000000e+00,1.236297987e-04
1.804499969e+02,2.515500031e+02,0.000000000e+00,1.236297987e-04
1.806000061e+02,2.515500031e+02,0.000000000e+00,1.236297987e-04
1.807500000e+02,2.515500031e+02,0.000000000e+00,1.236297987e-04
1.808999939e+02,2.515500031e+02,0.000000000e+00,1.236297987e-04
1.810500031e+02,2.515500031e+02,0.000000000e+00,1.236297987e-04
1.811999969e+02,2.515500031e+02,0.000000000e+00,1.236297987e-04
1.813500061e+02,2.515500031e+02,0.000000000e+00,1.236297987e-04
1.815000000e+02,2.515500031e+02,0.000000000e+00,1.236297987e-04
1.816499939e+02,2.515500031e+02,0.000000000e+00,1.236297987e-04
1.818000031e+02,2.515500031e+02,0.000000000e+00,1.236297987e-04
1.819499969e+02,2.515500031e+02,0.000000000e+00,2.501144554e-03
1.821000061e+02,2.515500031e+02,0.000000000e+00,2.501144554e-03
1.822500000e+02,2.515500031e+02,0.000000000e+00,2.501144554e-03
1.823999939e+02,2.515500031e+02,0.000000000e+00,2.501144554e-03
1.825500031e+02,2.515500031e+02,0.000000000e+00,2.501144554e-03
1.826999969e+02,2.515500031e+02,0.000000000e+00,2.501144554e-03
1.828500061e+02,2.515500031e+02,0.000000000e+00,2.501144554e-03
1.830000000e+02,2.515500031e+02,0.000000000e+00,7.629597727e-03
1.831499939e+02,2.515500031e+02,0.000000000e+00,7.629597727e-03
1.833000031e+02,2.515500031e+02,0.000000000e+00,7.629597727e-03
1.834499969e+02,2.515500031e+02,0.000000000e+00,7.629597727e-03
1.836000061e+02,2.515500031e+02,0.000000000e+00,7.629597727e-03
1.837500000e+02,2.515500031e+02,0.000000000e+00,7.629597727e-03
1.838999939e+02,2.515500031e+02,0.000000000e+00,7.629597727e-03
1.840500031e+02,2.515500031e+02,0.000000000e+00,2.269582673e-02
1.841999969e+02,2.515500031e+02,0.000000000e+00,2.269582673e-02
1.843500061e+02,2.515500031e+02,0.000000000e+00,2.269582673e-02
1.845000000e+02,2.515500031e+02,0.000000000e+00,2.269582673e-02
1.846499939e+02,2.515500031e+02,0.000000000e+00,2.269582673e-02
1.848000031e+02,2.515500031e+02,0.000000000e+00,2.269582673e-02
1.849499969e+02,2.515500031e+02,0.000000000e+00,2.269582673e-02
1.851000061e+02,2.515500031e+02,0.000000000e+00,6.713440787e-02
1.852500000e+02,2.515500031e+02,0.000000000e+00,6.713440787e-02
1.853999939e+02,2.515500031e+02,0.000000000e+00,6.713440787e-02
1.855500031e+02,2.515500031e+02,0.000000000e+00,6.713440787e-02
1.856999969e+02,2.515500031e+02,0.000000000e+00,6.713440787e-02
1.858500061e+02,2.515500031e+02,0.000000000e+00,6.713440787e-02
1.860000000e+02,2.515500031e+02,0.000000000e+00,6.713440787e-02
1.861499939e+02,2.515500031e+02,0.000000000e+00,6.713440787e-02
1.863000031e+02,2.515500031e+02,0.000000000e+00,1.820801426e-01
1.864499969e+02,2.515500031e+02,0.000000000e+00,1.820801426e-01
1.866000061e+02,2.515500031e+02,0.000000000e+00,1.820801426e-01
1.867500000e+02,2.515500031e+02,0.000000000e+00,1.820801426e-01
1.868999939e+02,2.515500031e+02,0.000000000e+00,1.820801426e-01
1.870500031e+02,2.515500031e+02,0.000000000e+00,1.820801426e-01
1.871999969e+02,2.515500031e+02,0.000000000e+00,1.820801426e-01
1.873500061e+02,2.515500031e+02,0.000000000e+00,3.591710272e-01
1.875000000e+02,2.515500031e+02,0.000000000e+00,3.591710272e-01
1.876499939e+02,2.515500031e+02,0.000000000e+00,3.591710272e-01
1.878000031e+02,2.515500031e+02,0.000000000e+00,3.591710272e-01
1.879499969e+02,2.515500031e+02,0.000000000e+00,3.591710272e-01
1.881000061e+02,2.515500031e+02,0.000000000e+00,3.591710272e-01
1.882500000e+02,2.515500031e+02,0.000000000e+00,3.591710272e-01
1.883999939e+02,2.515500031e+02,0.000000000e+00,5.404857795e-01
1.885500031e+02,2.515500031e+02,0.000000000e+00,5.404857795e-01
1.886999969e+02,2.515500031e+02,0.000000000e+00,5.404857795e-01
1.888500061e+02,2.515500031e+02,0.000000000e+00,5.404857795e-01
1.890000000e+02,2.515500031e+02,0.000000000e+00,5.404857795e-01
1.891499939e+02,2.515500031e+02,0.000000000e+00,5.404857795e-01
1.893000031e+02,2.515500031e+02,0.000000000e+00,5.404857795e-01
1.894499969e+02,2.515500031e+02,0.000000000e+00,8.634733673e-01
1.896000061e+02,2.515500031e+02,0.000000000e+00,8.634733673e-01
1.897500000e+02,2.515500031e+02,0.000000000e+00,8.634733673e-01
1.898999939e+02,2.515500031e+02,0.000000000e+00,8.634733673e-01
1.900500031e+02,2.515500031e+02,0.000000000e+00,8.634733673e-01
1.901999969e+02,2.515500031e+02,0.000000000e+00,8.634733673e-01
1.903500061e+02,2.515500031e+02,0.000000000e+00,8.634733673e-01
1.905000000e+02,2.515500031e+02,0.000000000e+00,1.106428725e+00
1.906499939e+02,2.515500031e+02,0.000000000e+00,1.106428725e+00
1.908000031e+02,2.515500031e+02,0.000000000e+00,1.106428725e+00
1.909499969e+02,2.515500031e+02,0.000000000e+00,1.106428725e+00
1.911000061e+02,2.515500031e+02,0.000000000e+00,1.106428725e+00
1.912500000e+02,2.515500031e+02,0.000000000e+00,1.106428725e+00
1.913999939e+02,2.515500031e+02,0.000000000e+00,1.106428725e+00
1.915500031e+02,2.515500031e+02,0.000000000e+00,1.640295346e+00
1.916999969e+02,2.515500031e+02,0.000000000e+00,1.640295346e+00
1.918500061e+02,2.515500031e+02,0.000000000e+00,1.640295346e+00
1.920000000e+02,2.515500031e+02,0.000000000e+00,1.640295346e+00
1.921499939e+02,2.515500031e+02,0.000000000e+00,1.640295346e+00
1.923000031e+02,2.515500031e+02,0.000000000e+00,1.640295346e+00
1.924499969e+02,2.515500031e+02,0.000000000e+00,1.640295346e+00
1.926000061e+02,2.515500031e+02,0.000000000e+00,1.782062031e+00
1.927500000e+02,2.515500031e+02,0.000000000e+00,1.782062031e+00
1.928999939e+02,2.515500031e+02,0.000000000e+00,1.782062031e+00
1.930500031e+02,2.515500031e+02,0.000000000e+00,1.782062031e+00
1.931999969e+02,2.515500031e+02,0.000000000e+00,1.782062031e+00
1.933500061e+02,2.515500031e+02,0.000000000e+00,1.782062031e+00
1.935000000e+02,2.515500031e+02,0.000000000e+00,1.782062031e+00
1.936499939e+02,2.515500031e+02,0.000000000e+00,2.376202494e+00
1.938000031e+02,2.515500031e+02,0.000000000e+00,2.376202494e+00
1.939499969e+02,2.515500031e+02,0.000000000e+00,2.376202494e+00
1.941000061e+02,2.515500031e+02,0.000000000e+00,2.376202494e+00
1.942500000e+02,2.515500031e+02,0.000000000e+00,2.376202494e+00
1.943999939e+02,2.515500031e+02,0.000000000e+00,2.376202494e+00
1.945500031e+02,2.515500031e+02,0.000000000e+00,2.376202494e+00
1.946999969e+02,2.515500031e+02,0.000000000e+00,3.006077849e+00
1.948500061e+02,2.515500031e+02,0.000000000e+00,3.006077849e+00
1.950000000e+02,2.515500031e+02,0.000000000e+00,3.006077849e+00
1.951499939e+02,2.515500031e+02,0.000000000e+00,3.006077849e+00
1.953000031e+02,2.515500031e+02,0.000000000e+00,3.006077849e+00
1.954499969e+02,2.515500031e+02,0.000000000e+00,3.006077849e+00
1.956000061e+02,2.515500031e+02,0.000000000e+00,3.006077849e+00
1.957500000e+02,2.515500031e+02,0.000000000e+00,3.320991570e+00
1.958999939e+02,2.515500031e+02,0.000000000e+00,3.320991570e+00
1.960500031e+02,2.515500031e+02,0.000000000e+00,3.320991570e+00
1.961999969e+02,2.515500031e+02,0.000000000e+00,3.320991570e+00
1.963500061e+02,2.515500031e+02,0.000000000e+00,3.320991570e+00
1.965000000e+02,2.515500031e+02,0.000000000e+00,3.320991570e+00
1.966499939e+02,2.515500031e+02,0.000000000e+00,3.320991570e+00
1.968000031e+02,2.515500031e+02,0.000000000e+00,3.037440696e+00
1.969499969e+02,2.515500031e+02,0.000000000e+00,3.037440696e+00
1.971000061e+02,2.515500031e+02,0.000000000e+00,3.037440696e+00
1.972500000e+02,2.515500031e+02,0.000000000e+00,3.037440696e+00
1.973999939e+02,2.515500031e+02,0.000000000e+00,3.037440696e+00
1.975500031e+02,2.515500031e+02,0.000000000e+00,3.037440696e+00
1.976999969e+02,2.515500031e+02,0.000000000e+00,3.037440696e+00
1.978500061e+02,2.515500031e+02,0.000000000e+00,4.309104456e+00
1.980000000e+02,2.515500031e+02,0.000000000e+00,4.309104456e+00
1.981499939e+02,2.515500031e+02,0.000000000e+00,4.309104456e+00
1.983000031e+02,2.515500031e+02,0.000000000e+00,4.309104456e+00
1.984499969e+02,2.515500031e+02,0.000000000e+00,4.309104456e+00
1.986000061e+02,2.515500031e+02,0.000000000e+00,4.309104456e+00
1.987500000e+02,2.515500031e+02,0.000000000e+00,4.309104456e+00
1.988999939e+02,2.515500031e+02,0.000000000e+00,4.627582974e+00
1.990500031e+02,2.515500031e+02,0.000000000e+00,4.627582974e+00
1.991999969e+02,2.515500031e+02,0.000000000e+00,4.627582974e+00
1.993500061e+02,2.515500031e+02,0.000000000e+00,4.627582974e+00
1.995000000e+02,2.515500031e+02,0.000000000e+00,4.627582974e+00
1.996499939e+02,2.515500031e+02,0.000000000e+00,4.627582974e+00
1.998000031e+02,2.515500031e+02,0.000000000e+00,4.627582974e+00
1.999499969e+02,2.515500031e+02,0.000000000e+00,3.811863962e+00
2.001000061e+02,2.515500031e+02,0.000000000e+00,3.811863962e+00
2.002500000e+02,2.515500031e+02,0.000000000e+00,3.811863962e+00
2.003999939e+02,2.515500031e+02,0.000000000e+00,3.811863962e+00
2.005500031e+02,2.515500031e+02,0.000000000e+00,3.811863962e+00
2.006999969e+02,2.515500031e+02,0.000000000e+00,3.811863962e+00
2.008500061e+02,2.515500031e+02,0.000000000e+00,3.811863962e+00
2.010000000e+02,2.515500031e+02,0.000000000e+00,3.203176358e+00
2.011499939e+02,2.515500031e+02,0.000000000e+00,3.203176358e+00
2.013000031e+02,2.515500031e+02,0.000000000e+00,3.203176358e+00
2.014499969e+02,2.515500031e+02,0.000000000e+00,3.203176358e+00
2.016000061e+02,2.515500031e+02,0.000000000e+00,3.203176358e+00
2.017500000e+02,2.515500031e+02,0.000000000e+00,3.203176358e+00
2.018999939e+02,2.515500031e+02,0.000000000e+00,3.203176358e+00
2.020500031e+02,2.515500031e+02,0.000000000e+00,3.476246284e+00
2.021999969e+02,2.515500031e+02,0.000000000e+00,3.476246284e+00
2.023500061e+02,2.515500031e+02,0.000000000e+00,3.476246284e+00
2.025000000e+02,2.515500031e+02,0.000000000e+00,3.476246284e+00
2.026499939e+02,2.515500031e+02,0.000000000e+00,3.476246284e+00
2.028000031e+02,2.515500031e+02,0.000000000e+00,3.476246284e+00
2.029499969e+02,2.515500031e+02,0.000000000e+00,3.476246284e+00
2.031000061e+02,2.515500031e+02,0.000000000e+00,2.841237086e+00
2.032500000e+02,2.515500031e+02,0.000000000e+00,2.841237086e+00
2.033999939e+02,2.515500031e+02,0.000000000e+00,2.841237086e+00
2.035500031e+02,2.515500031e+02,0.000000000e+00,2.841237086e+00
2.036999969e+02,2.515500031e+02,0.000000000e+00,2.841237086e+00
2.038500061e+02,2.515500031e+02,0.000000000e+00,2.841237086e+00
2.040000000e+02,2.515500031e+02,0.000000000e+00,2.841237086e+00
2.041499939e+02,2.515500031e+02,0.000000000e+00,1.938502027e+00
2.043000031e+02,2.515500031e+02,0.000000000e+00,1.938502027e+00
2.044499969e+02,2.515500031e+02,0.000000000e+00,1.938502027e+00
2.046000061e+02,2.515500031e+02,0.000000000e+00,1.938502027e+00
2.047500000e+02,2.515500031e+02,0.000000000e+00,1.938502027e+00
2.048999939e+02,2.515500031e+02,0.000000000e+00,1.938502027e+00
2.050500031e+02,2.515500031e+02,0.000000000e+00,1.938502027e+00
2.051999969e+02,2.515500031e+02,0.000000000e+00,7.810631652e-01
2.053500061e+02,2.515500031e+02,0.000000000e+00,7.810631652e-01
2.055000000e+02,2.515500031e+02,0.000000000e+00,7.810631652e-01
2.056499939e+02,2.515500031e+02,0.000000000e+00,7.810631652e-01
2.058000031e+02,2.515500031e+02,0.000000000e+00,7.810631652e-01
2.059499969e+02,2.515500031e+02,0.000000000e+00,7.810631652e-01
2.061000061e+02,2.515500031e+02,0.000000000e+00,7.810631652e-01
2.062500000e+02,2.515500031e+02,0.000000000e+00,5.974234266e-02
2.063999939e+02,2.515500031e+02,0.000000000e+00,5.974234266e-02
2.065500031e+02,2.515500031e+02,0.000000000e+00,5.974234266e-02
2.066999969e+02,2.515500031e+02,0.000000000e+00,5.974234266e-02
2.068500061e+02,2.515500031e+02,0.000000000e+00,5.974234266e-02
2.070000000e+02,2.515500031e+02,0.000000000e+00,5.974234266e-02
2.071499939e+02,2.515500031e+02,0.000000000e+00,5.974234266e-02
2.073000031e+02,2.515500031e+02,0.000000000e+00,0.000000000e+00
2.074499969e+02,2.515500031e+02,0.000000000e+00,0.000000000e+00
2.076000061e+02,2.515500031e+02,0.000000000e+00,0.000000000e+00
2.077500000e+02,2.515500031e+02,0.000000000e+00,0.000000000e+00
2.078999939e+02,2.515500031e+02,0.000000000e+00,0.000000000e+00
2.080500031e+02,2.515500031e+02,0.000000000e+00,0.000000000e+00
2.081999969e+02,2.515500031e+02,0.000000000e+00,0.000000000e+00
2.083500061e+02,2.515500031e+02,0.000000000e+00,1.490462496e-02
2.085000000e+02,2.515500031e+02,0.000000000e+00,1.490462496e-02
2.086499939e+02,2.515500031e+02,0.000000000e+00,1.490462496e-02
2.088000031e+02,2.515500031e+02,0.000000000e+00,1.490462496e-02
2.089499969e+02,2.515500031e+02,0.000000000e+00,1.490462496e-02
2.091000061e+02,2.515500031e+02,0.000000000e+00,1.490462496e-02
2.092500000e+02,2.515500031e+02,0.000000000e+00,1.490462496e-02
2.093999939e+02,2.515500031e+02,0.000000000e+00,9.350651216e-03
2.095500031e+02,2.515500031e+02,0.000000000e+00,9.350651216e-03
2.096999969e+02,2.515500031e+02,0.000000000e+00,9.350651216e-03
2.098500061e+02,2.515500031e+02,0.000000000e+00,9.350651216e-03
2.100000000e+02,2.515500031e+02,0.000000000e+00,9.350651216e-03
1.800000000e+02,2.516999969e+02,0.000000000e+00,3.644703047e-05
1.801499939e+02,2.516999969e+02,0.000000000e+00,3.644703047e-05
1.803000031e+02,2.516999969e+02,0.000000000e+00,1.236297987e-04
1.804499969e+02,2.516999969e+02,0.000000000e+00,1.236297987e-04
1.806000061e+02,2.516999969e+02,0.000000000e+00,1.236297987e-04
1.807500000e+02,2.516999969e+02,0.000000000e+00,1.236297987e-04
1.808999939e+02,2.516999969e+02,0.000000000e+00,1.236297987e-04
1.810500031e+02,2.516999969e+02,0.000000000e+00,1.236297987e-04
1.811999969e+02,2.516999969e+02,0.000000000e+00,1.236297987e-04
1.813500061e+02,2.516999969e+02,0.000000000e+00,1.236297987e-04
1.815000000e+02,2.516999969e+02,0.000000000e+00,1.236297987e-04
1.816499939e+02,2.516999969e+02,0.000000000e+00,1.236297987e-04
1.818000031e+02,2.516999969e+02,0.000000000e+00,1.236297987e-04
1.819499969e+02,2.516999969e+02,0.000000000e+00,2.501144554e-03
1.821000061e+02,2.516999969e+02,0.000000000e+00,2.501144554e-03
1.822500000e+02,2.516999969e+02,0.000000000e+00,2.501144554e-03
1.823999939e+02,2.516999969e+02,0.000000000e+00,2.501144554e-03
1.825500031e+02,2.516999969e+02,0.000000000e+00,2.501144554e-03
1.826999969e+02,2.516999969e+02,0.000000000e+00,2.501144554e-03
1.828500061e+02,2.516999969e+02,0.000000000e+00,2.501144554e-03
1.830000000e+02,2.516999969e+02,0.000000000e+00,7.629597727e-03
1.831499939e+02,2.516999969e+02,0.000000000e+00,7.629597727e-03
1.833000031e+02,2.516999969e+02,0.000000000e+00,7.629597727e-03
1.834499969e+02,2.516999969e+02,0.000000000e+00,7.629597727e-03
1.836000061e+02,2.516999969e+02,0.000000000e+00,7.629597727e-03
1.837500000e+02,2.516999969e+02,0.000000000e+00,7.629597727e-03
1.838999939e+02,2.516999969e+02,0.000000000e+00,7.629597727e-03
1.840500031e+02,2.516999969e+02,0.000000000e+00,2.269582673e-02
1.841999969e+02,2.516999969e+02,0.000000000e+00,2.269582673e-02
1.843500061e+02,2.516999969e+02,0.000000000e+00,2.269582673e-02
1.845000000e+02,2.516999969e+02,0.000000000e+00,2.269582673e-02
1.846499939e+02,2.516999969e+02,0.000000000e+00,2.269582673e-02
1.848000031e+02,2.516999969e+02,0.000000000e+00,2.269582673e-02
1.849499969e+02,2.516999969e+02,0.000000000e+00,2.269582673e-02
1.851000061e+02,2.516999969e+02,0.000000000e+00,6.713440787e-02
1.852500000e+02,2.516999969e+02,0.000000000e+00,6.713440787e-02
1.853999939e+02,2.516999969e+02,0.000000000e+00,6.713440787e-02
1.855500031e+02,2.516999969e+02,0.000000000e+00,6.713440787e-02
1.856999969e+02,2.516999969e+02,0.000000000e+00,6.713440787e-02
1.858500061e+02,2.516999969e+02,0.000000000e+00,6.713440787e-02
1.860000000e+02,2.516999969e+02,0.000000000e+00,6.713440787e-02
1.861499939e+02,2.516999969e+02,0.000000000e+00,6.713440787e-02
1.863000031e+02,2.516999969e+02,0.000000000e+00,1.820801426e-01
1.864499969e+02,2.516999969e+02,0.000000000e+00,1.820801426e-01
1.866000061e+02,2.516999969e+02,0.000000000e+00,1.820801426e-01
1.867500000e+02,2.516999969e+02,0.000000000e+00,1.820801426e-01
1.868999939e+02,2.516999969e+02,0.000000000e+00,1.820801426e-01
1.870500031e+02,2.516999969e+02,0.000000000e+00,1.820801426e-01
1.871999969e+02,2.516999969e+02,0.000000000e+00,1.820801426e-01
1.873500061e+02,2.516999969e+02,0.000000000e+00,3.591710272e-01
1.875000000e+02,2.516999969e+02,0.000000000e+00,3.591710272e-01
1.876499939e+02,2.516999969e+02,0.000000000e+00,3.591710272e-01
1.878000031e+02,2.516999969e+02,0.000000000e+00,3.591710272e-01
1.879499969e+02,2.516999969e+02,0.000000000e+00,3.591710272e-01
1.881000061e+02,2.516999969e+02,0.000000000e+00,3.591710272e-01
1.882500000e+02,2.516999969e+02,0.000000000e+00,3.591710272e-01
1.883999939e+02,2.516999969e+02,0.000000000e+00,5.404857795e-01
1.885500031e+02,2.516999969e+02,0.000000000e+00,5.404857795e-01
1.886999969e+02,2.516999969e+02,0.000000000e+00,5.404857795e-01
1.888500061e+02,2.516999969e+02,0.000000000e+00,5.404857795e-01
1.890000000e+02,2.516999969e+02,0.000000000e+00,5.404857795e-01
1.891499939e+02,2.516999969e+02,0.000000000e+00,5.404857795e-01
1.893000031e+02,2.516999969e+02,0.000000000e+00,5.404857795e-01
1.894499969e+02,2.516999969e+02,0.000000000e+00,8.634733673e-01
1.896000061e+02,2.516999969e+02,0.000000000e+00,8.634733673e-01
1.897500000e+02,2.516999969e+02,0.000000000e+00,8.634733673e-01
1.898999939e+02,2.516999969e+02,0.000000000e+00,8.634733673e-01
1.900500031e+02,2.516999969e+02,0.000000000e+00,8.634733673e-01
1.901999969e+02,2.516999969e+02,0.000000000e+00,8.634733673e-01
1.903500061e+02,2.516999969e+02,0.000000000e+00,8.634733673e-01
1.905000000e+02,2.516999969e+02,0.000000000e+00,1.106428725e+00
1.906499939e+02,2.516999969e+02,0.000000000e+00,1.106428725e+00
1.908000031e+02,2.516999969e+02,0.000000000e+00,1.106428725e+00
1.909499969e+02,2.516999969e+02,0.000000000e+00,1.106428725e+00
1.911000061e+02,2.516999969e+02,0.000000000e+00,1.106428725e+00
1.912500000e+02,2.516999969e+02,0.000000000e+00,1.106428725e+00
1.913999939e+02,2.516999969e+02,0.000000000e+00,1.106428725e+00
1.915500031e+02,2.516999969e+02,0.000000000e+00,1.640295346e+00
1.916999969e+02,2.516999969e+02,0.000000000e+00,1.640295346e+00
1.918500061e+02,2.516999969e+02,0.000000000e+00,1.640295346e+00
1.920000000e+02,2.516999969e+02,0.000000000e+00,1.640295346e+00
1.921499939e+02,2.516999969e+02,0.000000000e+00,1.640295346e+00
1.923000031e+02,2.516999969e+02,0.000000000e+00,1.640295346e+00
1.924499969e+02,2.516999969e+02,0.000000000e+00,1.640295346e+00
1.926000061e+02,2.516999969e+02,0.000000000e+00,1.782062031e+00
1.927500000e+02,2.516999969e+02,0.000000000e+00,1.782062031e+00
1.928999939e+02,2.516999969e+02,0.000000000e+00,1.782062031e+00
1.930500031e+02,2.516999969e+02,0.000000000e+00,1.782062031e+00
1.931999969e+02,2.516999969e+02,0.000000000e+00,1.782062031e+00
1.933500061e+02,2.516999969e+02,0.000000000e+00,1.782062031e+00
1.935000000e+02,2.516999969e+02,0.000000000e+00,1.782062031e+00
1.936499939e+02,2.516999969e+02,0.000000000e+00,2.376202494e+00
1.938000031e+02,2.516999969e+02,0.000000000e+00,2.376202494e+00
1.939499969e+02,2.516999969e+02,0.000000000e+00,2.376202494e+00
1.941000061e+02,2.516999969e+02,0.000000000e+00,2.376202494e+00
1.942500000e+02,2.516999969e+02,0.000000000e+00,2.376202494e+00
1.943999939e+02,2.516999969e+02,0.000000000e+00,2.376202494e+00
1.945500031e+02,2.516999969e+02,0.000000000e+00,2.376202494e+00
1.946999969e+02,2.516999969e+02,0.000000000e+00,3.006077849e+00
1.948500061e+02,2.516999969e+02,0.000000000e+00,3.006077849e+00
1.950000000e+02,2.516999969e+02,0.000000000e+00,3.006077849e+00
1.951499939e+02,2.516999969e+02,0.000000000e+00,3.006077849e+00
1.953000031e+02,2.516999969e+02,0.000000000e+00,3.006077849e+00
1.954499969e+02,2.516999969e+02,0.000000000e+00,3.006077849e+00
1.956000061e+02,2.516999969e+02,0.000000000e+00,3.006077849e+00
1.957500000e+02,2.516999969e+02,0.000000000e+00,3.320991570e+00
1.958999939e+02,2.516999969e+02,0.000000000e+00,3.320991570e+00
